sucursal,fecha,meses,margen,mean,std
1006,2019-02-28,231.03333333333333,58437.0,83546.92079207921,60942.164430332334
1013,2020-12-31,231.03333333333333,80988.0,83546.92079207921,60942.164430332334
1007,2019-09-30,231.1,95428.0,84355.51485148515,60644.120281460724
1010,2020-03-31,231.26666666666668,34053.0,83029.72277227722,60379.307881114175
1014,2021-01-31,231.33333333333334,132270.0,81837.73267326732,60083.80944678709
1008,2019-12-31,231.36666666666667,52416.0,83050.0198019802,60862.890015834804
1011,2020-04-30,231.43333333333334,57114.0,84026.40594059406,60788.51071529524
1015,2021-03-31,231.76666666666668,77505.0,85384.52475247525,60540.43208428463
1012,2020-11-30,231.8,137346.0,85571.16,60816.21438394818
1016,2021-12-31,231.83333333333334,1963.0,84963.9494949495,60820.27771352646
1009,2020-01-31,231.96666666666667,,84354.08,60818.874967702
1005,2018-07-31,232.06666666666666,,83526.47524752475,61082.927967410666
1006,2019-03-31,232.06666666666666,49512.0,84904.74257425743,63103.83265898411
1013,2021-01-31,232.06666666666666,65166.0,84416.15,63229.44192741241
1007,2019-10-31,232.13333333333333,91081.0,85433.23,62813.49423328597
1014,2021-02-28,232.26666666666668,118446.0,86371.71,62642.23503699563
1010,2020-04-30,232.26666666666668,38920.0,84135.0,61054.20634621055
1008,2020-01-31,232.4,97547.0,81568.94,63393.54812594388
1011,2020-05-31,232.46666666666667,104151.0,82507.29,62999.65908987366
1015,2021-04-30,232.76666666666668,118296.0,83199.8,62801.15167878547
1012,2020-12-31,232.83333333333334,116474.0,83552.63,62526.56030640584
1016,2022-01-31,232.86666666666667,120570.0,83674.74747474748,62832.77678080605
1009,2020-02-29,232.93333333333334,,84088.80612244898,63019.92100075503
1013,2021-02-28,233.0,97149.0,83756.63636363637,62784.61725848929
1006,2019-04-30,233.06666666666666,277051.0,83973.9797979798,63077.75959763259
1005,2018-08-31,233.1,,83397.07,63022.982398720196
1007,2019-11-30,233.13333333333333,84745.0,83271.56,63061.279526517814
1014,2021-03-31,233.3,69588.0,83567.56565656565,63312.34049876746
1010,2020-05-31,233.3,27196.0,84342.77777777778,63028.64620341951
1008,2020-02-29,233.36666666666667,56876.0,82979.04040404041,62792.48976214403
1011,2020-06-30,233.46666666666667,27177.0,81495.79797979798,62853.021349939205
1015,2021-05-31,233.8,61301.0,81707.51515151515,62868.61571049867
1012,2021-01-31,233.86666666666667,138308.0,82514.44444444444,62606.581755813764
1009,2020-03-31,233.96666666666667,,82675.9696969697,62567.694410176206
1013,2021-03-31,234.03333333333333,64864.0,82628.77551020408,62887.610143963866
1005,2018-09-30,234.1,,82628.77551020408,62887.610143963866
1006,2019-05-31,234.1,197268.0,82191.14141414141,62717.2760774225
1007,2019-12-31,234.16666666666666,32942.0,81393.23232323233,62756.13772728111
1014,2021-04-30,234.3,120977.0,81910.51515151515,62938.52745246723
1010,2020-06-30,234.3,5992.0,81887.4387755102,63261.70001497646
1008,2020-03-31,234.4,42814.0,81377.6836734694,62912.71640466949
1011,2020-07-31,234.5,27916.0,82557.37755102041,62868.948067415666
1012,2021-02-28,234.8,143579.0,81814.4387755102,63183.519062448315
1015,2021-06-30,234.8,46118.0,81508.59183673469,63050.84686642958
1009,2020-04-30,234.96666666666667,,82585.01020408163,62611.881272522296
1013,2021-04-30,235.03333333333333,62685.0,82897.36734693877,62415.89986821076
1006,2019-06-30,235.1,243828.0,82052.87755102041,62160.64796151309
1005,2018-10-31,235.13333333333333,-16.0,82052.87755102041,62160.64796151309
1007,2020-01-31,235.2,156582.0,82083.02061855671,62482.84263166092
1014,2021-05-31,235.33333333333334,126035.0,81648.83673469388,62308.35935059406
1010,2020-07-31,235.33333333333334,36746.0,80602.42857142857,62479.0634145122
1008,2020-04-30,235.4,15260.0,81268.09183673469,63220.048023751915
1011,2020-08-31,235.53333333333333,173863.0,80600.51020408163,64208.165551987535
1012,2021-03-31,235.83333333333334,134947.0,80505.24742268042,64534.754836869186
1015,2021-07-31,235.83333333333334,839.0,80696.59793814433,64511.962249528406
1009,2020-05-31,236.0,,80170.72164948453,64892.27176375701
1013,2021-05-31,236.06666666666666,41453.0,79296.56701030929,64200.775636687074
1005,2018-11-30,236.13333333333333,-3076.0,80728.65979381443,63448.253913439614
1006,2019-07-31,236.13333333333333,206925.0,81315.71134020618,63014.263191121834
1007,2020-02-29,236.16666666666666,167701.0,81097.42857142857,62725.83799508434
1004,2017-01-31,236.26666666666668,,81097.42857142857,62725.83799508434
1014,2021-06-30,236.33333333333334,102599.0,81331.0412371134,63008.819998988634
1010,2020-08-31,236.36666666666667,28707.0,80663.81443298969,63354.22262750951
1008,2020-05-31,236.43333333333334,37022.0,79757.45360824742,63768.3299574556
1011,2020-09-30,236.53333333333333,182143.0,80806.43298969071,63845.51460000723
1012,2021-04-30,236.83333333333334,128258.0,80270.35416666667,63960.834007428915
1015,2021-08-31,236.86666666666667,142319.0,81205.70833333333,64205.30825290753
1009,2020-06-30,237.0,,81623.19791666667,64177.304011312386
1003,2017-01-31,237.03333333333333,,81152.5625,64373.18752462288
1013,2021-06-30,237.06666666666666,23977.0,80230.79166666667,64193.37470961291
1005,2018-12-31,237.16666666666666,766.0,81734.41666666667,64031.13472426669
1006,2019-08-31,237.16666666666666,243962.0,82270.42268041238,63915.149703994764
1004,2017-02-28,237.2,,81819.08163265306,63741.62617470103
1007,2020-03-31,237.2,110263.0,82152.14432989691,63986.97769614755
1014,2021-07-31,237.36666666666667,121494.0,82329.08333333333,64299.01068235672
1010,2020-09-30,237.36666666666667,16890.0,81738.90625,64477.60336575111
1008,2020-06-30,237.43333333333334,-101610.0,81032.21875,64442.8229201675
1011,2020-10-31,237.56666666666666,102693.0,83725.22916666667,67969.80122091049
