sucursal,fecha,meses,margen,mean,std
1173,2018-09-30,96.9,172843.0,235052.625,140903.24900143614
1221,2019-11-30,96.9,218399.0,231424.575,140727.16450914598
1251,2021-02-28,96.9,500891.0,228454.925,138927.77221071138
1250,2020-11-30,96.93333333333334,351159.0,227225.14166666666,139756.9658244581
1202,2019-01-31,96.93333333333334,71804.0,225443.09166666667,140658.63415668253
1158,2017-06-30,96.96666666666667,30322.0,228810.61666666667,142539.43548956458
1245,2020-06-30,96.96666666666667,177999.0,228920.05833333332,142666.42826456993
1154,2017-02-28,96.96666666666667,80229.0,229014.43333333332,142667.52642218233
1193,2019-03-31,96.96666666666667,57100.0,229435.64166666666,142521.51435407245
1194,2019-04-30,97.0,203308.0,229107.29166666666,142492.94622644433
1092,2017-04-30,97.03333333333333,455631.0,230032.225,141941.0775847631
1224,2019-12-31,97.03333333333333,487488.0,230609.14166666666,142018.98895080903
1197,2018-11-30,97.03333333333333,320129.0,230248.48333333334,142121.9574214127
1252,2021-02-28,97.03333333333333,376683.0,232524.63333333333,144092.16476957404
1231,2019-12-31,97.03333333333333,159513.0,234307.49166666667,143828.12675078047
1156,2018-01-31,97.03333333333333,323983.0,233179.14166666666,144417.6867287695
1159,2017-10-31,97.06666666666666,239575.0,234755.84166666667,144169.64710560456
1204,2019-01-31,97.13333333333334,429569.0,233985.025,144784.02544389648
1187,2018-11-30,97.13333333333334,90741.0,236136.78333333333,145473.7895209983
1155,2017-06-30,97.13333333333334,408821.0,234161.24166666667,146896.18540064417
1176,2018-09-30,97.13333333333334,159555.0,234158.0,146897.57272691344
1166,2018-05-31,97.13333333333334,179571.0,231679.75833333333,147716.51469804498
1242,2020-05-31,97.16666666666667,239688.0,233000.85,147082.14012600083
1172,2018-10-31,97.2,137000.0,233329.34166666667,147867.00022305961
1258,2022-01-31,97.2,168551.0,234853.01666666666,147972.79756067492
1129,2017-03-31,97.2,80933.0,234267.975,148467.85248385402
1157,2017-09-30,97.23333333333333,128197.0,233320.75,147517.73845545694
1261,2021-05-31,97.23333333333333,239828.0,231199.4,148976.74994482985
1174,2018-05-31,97.23333333333333,183552.0,230242.625,149270.70008646563
1223,2019-12-31,97.23333333333333,247492.0,228367.53333333333,149756.2260557225
1181,2019-01-31,97.26666666666667,244640.0,227730.15833333333,149628.19846399192
1226,2020-01-31,97.26666666666667,126219.0,230658.60833333334,149963.79982646322
1177,2019-12-31,97.26666666666667,90695.0,238861.65833333333,166466.2937981208
1164,2019-06-30,97.26666666666667,147276.0,241569.09166666667,168823.27676149202
1246,2020-07-31,97.26666666666667,161962.0,243187.9,168226.03712189684
1195,2019-05-31,97.3,221968.0,244875.94166666668,167980.9618457104
1232,2019-12-31,97.3,146082.0,245117.9,168292.34621603406
1270,2021-09-30,97.3,132975.0,242472.61666666667,166522.42064614545
1163,2018-01-31,97.33333333333333,90649.0,241987.48333333334,166493.1635795873
1180,2018-11-30,97.33333333333333,438017.0,242929.23333333334,166074.75512524915
1150,2017-08-31,97.33333333333333,513355.0,240279.64166666666,166245.10598833338
1237,2020-03-31,97.33333333333333,82832.0,241083.18333333332,166721.5632454042
1240,2020-07-31,97.36666666666666,282759.0,238270.625,164885.8345513602
1189,2019-01-31,97.4,266313.0,240257.41666666666,164066.76493697244
1262,2021-04-30,97.43333333333334,253031.0,241917.75833333333,163265.24791163305
1264,2021-04-30,97.43333333333334,20544.0,242649.225,162679.07322471277
1263,2021-04-30,97.43333333333334,66772.0,238474.53333333333,160636.58919781668
1265,2021-04-30,97.43333333333334,191757.0,238713.01666666666,160496.63600846386
1235,2020-01-31,97.43333333333334,388037.0,236850.69166666668,159502.93193837456
1147,2017-01-31,97.46666666666667,70882.0,236750.33333333334,159519.7752753707
1153,2017-01-31,97.5,93927.0,235112.04166666666,160054.13986473015
1151,2017-08-31,97.5,96792.0,233487.4,161159.74901906823
1233,2019-12-31,97.53333333333333,119980.0,234057.70833333334,161135.36332382922
1259,2021-07-31,97.53333333333333,482074.0,234265.44166666668,161119.39235466375
1213,2019-04-30,97.53333333333333,316474.0,233686.7,161350.21974973383
1219,2019-10-31,97.53333333333333,481597.0,235221.98333333334,160773.60952489555
1241,2020-06-30,97.53333333333333,401239.0,234571.325,160854.76594899807
1184,2019-01-31,97.53333333333333,245594.0,233617.36666666667,159416.36443196397
1247,2020-10-31,97.56666666666666,100960.0,231942.33333333334,158638.18879044065
1161,2017-10-31,97.56666666666666,438824.0,232021.53333333333,158634.82326086942
1168,2018-07-31,97.56666666666666,22333.0,232940.88333333333,157805.059159785
1183,2018-11-30,97.6,135780.0,231980.35833333334,158523.09265552508
1188,2019-03-31,97.63333333333334,60883.0,234273.4,160305.1061844152
1191,2019-03-31,97.63333333333334,49061.0,232775.58333333334,158623.89921560607
1034,2018-05-31,97.63333333333334,507604.0,230682.56666666668,158705.72258800373
1214,2019-05-31,97.66666666666667,399525.0,233544.2,158912.66218957558
1216,2019-07-31,97.66666666666667,236276.0,234214.15833333333,158216.64403420172
1254,2021-02-28,97.7,205479.0,234442.28333333333,158154.63216271624
1179,2018-11-30,97.76666666666667,221866.0,234095.80833333332,158540.3833762256
1257,2021-02-28,97.8,200918.0,233878.525,158802.6493548424
1200,2018-10-31,97.8,283950.0,233970.28333333333,158788.01733044648
1228,2019-12-31,97.8,168566.0,231955.5,157480.32951483445
1186,2018-11-30,97.83333333333333,490795.0,228692.79166666666,156192.24626834466
1215,2020-01-31,97.83333333333333,319245.0,230682.20833333334,158864.1491681047
1260,2021-07-31,97.83333333333333,91366.0,228919.18333333332,158403.5244428472
1253,2021-01-31,97.86666666666666,306059.0,228957.45833333334,158387.16697458024
1202,2019-02-28,97.86666666666666,73926.0,230008.525,159438.07130759294
1227,2019-12-31,97.9,410301.0,231584.61666666667,160464.93406376085
1145,2017-07-31,97.9,12240.0,230705.6,159658.15812027786
1173,2018-10-31,97.93333333333334,171622.0,231130.375,159350.15960657116
1127,2017-01-31,97.93333333333334,35952.0,230931.41666666666,159141.2054342578
1221,2019-12-31,97.93333333333334,241416.0,230072.65833333333,159806.2562196258
1251,2021-03-31,97.93333333333334,602297.0,229063.85833333334,160508.28390493063
1250,2020-12-31,97.96666666666667,335697.0,227829.025,160995.11864887102
1193,2019-04-30,97.96666666666667,75081.0,227300.38333333333,161399.51262691215
1156,2018-02-28,97.96666666666667,324168.0,230287.90833333333,163605.8037241809
1158,2017-07-31,98.0,3868.0,230358.01666666666,163543.05488969924
1245,2020-07-31,98.0,127881.0,233571.14166666666,165297.31495596666
1154,2017-03-31,98.0,78408.0,233558.81666666668,165296.89964638057
1194,2019-05-31,98.03333333333333,219624.0,233862.65833333333,165237.70674616325
1204,2019-02-28,98.06666666666666,421925.0,232267.33333333334,166027.27264515552
1092,2017-05-31,98.06666666666666,1042580.0,232027.69166666668,166030.01774508593
1224,2020-01-31,98.06666666666666,547390.0,233202.30833333332,165773.56721430153
1159,2017-11-30,98.06666666666666,277850.0,234787.55833333332,165308.2619578525
1197,2018-12-31,98.06666666666666,321112.0,235110.84166666667,165173.5614107959
1252,2021-03-31,98.06666666666666,474092.0,235307.71666666667,165099.70371865077
1231,2020-01-31,98.06666666666666,196155.0,235514.375,165098.38651121364
1166,2018-06-30,98.13333333333334,223080.0,238378.125,166508.4880285052
1242,2020-06-30,98.16666666666667,225701.0,237291.975,167623.1920316067
1187,2018-12-31,98.16666666666667,72035.0,237225.41666666666,167683.4838949641
1155,2017-07-31,98.16666666666667,386787.0,233942.98333333334,167575.14126720114
1176,2018-10-31,98.16666666666667,178240.0,233912.14166666666,167523.6168983169
1132,2017-01-31,98.16666666666667,291230.0,234754.53333333333,167010.90021755424
1181,2019-02-28,98.2,262358.0,237255.20833333334,169956.3194603321
1172,2018-11-30,98.2,156659.0,235096.53333333333,171224.49875621832
1129,2017-04-30,98.2,68513.0,235578.1,171356.57613628247
1226,2020-02-29,98.23333333333333,159460.0,236590.25833333333,170431.97133371836
1261,2021-06-30,98.23333333333333,210704.0,238643.88333333333,169852.27305159322
1174,2018-06-30,98.23333333333333,204231.0,237516.64166666666,170613.21605900454
1157,2017-10-31,98.26666666666667,85950.0,234991.98333333334,170608.69186439595
1163,2018-02-28,98.26666666666667,28435.0,237395.09166666667,170308.37039447034
1223,2020-01-31,98.26666666666667,261158.0,237339.54166666666,170356.63935239988
1195,2019-06-30,98.3,234341.0,236631.31666666668,171120.7935466445
1177,2020-01-31,98.3,135480.0,237196.15,170844.15679994205
1164,2019-07-31,98.3,266585.0,238480.475,173262.6793258601
1246,2020-08-31,98.3,175966.0,237714.15,173118.12510836674
1150,2017-09-30,98.33333333333333,416301.0,235278.09166666667,171708.4740988181
1232,2020-01-31,98.33333333333333,205542.0,235628.95,172093.0226240932
1189,2019-02-28,98.33333333333333,230049.0,234443.93333333332,172512.91026723027
1270,2021-10-31,98.33333333333333,146030.0,237701.28333333333,173657.7907341774
1237,2020-04-30,98.33333333333333,57580.0,237440.54166666666,173376.53567143055
1180,2018-12-31,98.36666666666666,493564.0,239360.925,172246.47233558417
1240,2020-08-31,98.4,321153.0,240980.7,172178.1414050796
1147,2017-02-28,98.4,99997.0,242907.20833333334,171437.84239540444
1235,2020-02-29,98.4,415200.0,244154.275,170557.9482322927
1153,2017-02-28,98.43333333333334,110717.0,241852.71666666667,168827.70420131122
1262,2021-05-31,98.46666666666667,205374.0,239896.34166666667,168344.78177752532
1264,2021-05-31,98.46666666666667,38652.0,238932.325,168696.543307209
1263,2021-05-31,98.46666666666667,31026.0,240592.925,169344.01662595329
1265,2021-05-31,98.46666666666667,214319.0,240717.88333333333,169335.61414357362
1184,2019-02-28,98.46666666666667,213857.0,240483.81666666668,169410.48640054814
1151,2017-09-30,98.5,95963.0,238773.3,170003.14155572775
1219,2019-11-30,98.53333333333333,558859.0,239754.96666666667,169934.42799414234
1247,2020-11-30,98.56666666666666,165120.0,236802.31666666668,168608.90382218064
1233,2020-01-31,98.56666666666666,164106.0,235484.675,168577.040113209
1259,2021-08-31,98.56666666666666,450111.0,236647.06666666668,168055.0409373349
1161,2017-11-30,98.56666666666666,428706.0,235873.01666666666,167946.52595990108
1213,2019-05-31,98.56666666666666,324087.0,236963.05,167309.87465816818
1131,2017-01-31,98.56666666666666,141714.0,234029.225,167331.52807156238
1241,2020-07-31,98.56666666666666,384946.0,235777.975,166086.0894438907
1123,2017-01-31,98.6,56504.0,235911.43333333332,166040.53192310134
1168,2018-08-31,98.6,58515.0,237690.25,165020.6064135526
1188,2019-04-30,98.63333333333334,91508.0,238827.6,165516.08539807392
1191,2019-04-30,98.63333333333334,73563.0,234628.94166666668,162582.92106927081
1034,2018-06-30,98.63333333333334,527054.0,235852.76666666666,163897.5106252538
1183,2018-12-31,98.63333333333334,89346.0,237453.51666666666,163250.8681285929
1214,2019-06-30,98.66666666666667,513772.0,235512.33333333334,163595.66803315945
1216,2019-08-31,98.7,238349.0,238763.85833333334,162828.67965308815
1254,2021-03-31,98.73333333333333,220013.0,240217.19166666668,162608.83230455336
1133,2017-01-31,98.73333333333333,56053.0,239993.46666666667,162851.61536654978
1253,2021-02-28,98.8,215883.0,241456.88333333333,163454.9485406399
1200,2018-11-30,98.8,267173.0,239667.04166666666,162636.08685452078
1215,2020-02-29,98.8,280925.0,231475.75833333333,145732.0845682987
1179,2018-12-31,98.8,186070.0,227127.58333333334,144000.861786671
1257,2021-03-31,98.83333333333333,185587.0,226047.49166666667,144103.2597940117
1228,2020-01-31,98.83333333333333,246767.0,224985.73333333334,143866.12426449207
1186,2018-12-31,98.86666666666666,489732.0,222383.45833333334,142136.2060534738
1127,2017-02-28,98.86666666666666,2637.0,222522.625,142118.4842084186
1260,2021-08-31,98.86666666666666,82662.0,221965.775,142247.13501328163
1202,2019-03-31,98.9,44125.0,220461.53333333333,143158.8096650764
1227,2020-01-31,98.93333333333334,509654.0,220521.4,143097.70760587725
1173,2018-11-30,98.93333333333334,183919.0,221513.1,144663.44585408052
1251,2021-04-30,98.93333333333334,582840.0,222827.825,144983.42029619886
1145,2017-08-31,98.93333333333334,7272.0,224865.35,147646.39444030117
1221,2020-01-31,98.96666666666667,310819.0,223230.40833333333,148312.49133776646
1139,2017-01-31,98.96666666666667,142003.0,223887.80833333332,148189.71772761375
1250,2021-01-31,99.0,313207.0,226740.575,148468.31333033316
1154,2017-04-30,99.0,56488.0,228341.49166666667,148772.1772180027
1193,2019-05-31,99.0,85078.0,227828.98333333334,148939.28673842567
1156,2018-03-31,99.0,359255.0,226591.60833333334,149751.5696715644
1141,2017-01-31,99.03333333333333,87261.0,226420.41666666666,149925.3394263646
1158,2017-08-31,99.03333333333333,11805.0,226590.78333333333,149709.93038063476
1245,2020-08-31,99.03333333333333,187760.0,228232.95,151165.9780362676
1224,2020-02-29,99.03333333333333,636193.0,227228.74166666667,151524.89710649656
1194,2019-06-30,99.03333333333333,224515.0,229804.75833333333,152575.99118240736
1231,2020-02-29,99.03333333333333,189270.0,228540.35833333334,152896.98001523144
1092,2017-06-30,99.06666666666666,443342.0,228838.63333333333,152828.45240597575
1137,2017-01-31,99.06666666666666,103392.0,227202.81666666668,151852.4989175204
1252,2021-04-30,99.06666666666666,491842.0,227999.79166666666,151988.76711854973
1204,2019-03-31,99.1,407535.0,227830.125,151997.8241142117
1159,2017-12-31,99.1,252779.0,228792.69166666668,151841.11172443005
1197,2019-01-31,99.1,330153.0,230207.95,151021.1413354646
1132,2017-02-28,99.1,292064.0,227849.25,149071.14146553027
1176,2018-11-30,99.16666666666667,198709.0,225929.51666666666,149342.57034232904
1166,2018-07-31,99.16666666666667,231417.0,229348.05833333332,151120.2437575771
1242,2020-07-31,99.2,164760.0,231019.91666666666,154270.5405963023
1187,2019-01-31,99.2,120594.0,230168.49166666667,155219.10306239926
1155,2017-08-31,99.2,404751.0,229690.2,155384.48704453776
1181,2019-03-31,99.23333333333333,236861.0,229442.0,155715.63655452148
1172,2018-12-31,99.23333333333333,172830.0,231583.73333333334,154727.99248758837
1129,2017-05-31,99.23333333333333,78688.0,231131.175,154858.27927005297
1223,2020-02-29,99.23333333333333,286366.0,229644.53333333333,155878.4516657012
1157,2017-11-30,99.26666666666667,136477.0,229562.325,155952.13000294837
1226,2020-03-31,99.26666666666667,161128.0,226078.63333333333,153178.92631464178
1261,2021-07-31,99.26666666666667,230853.0,229377.96666666667,156091.09392414367
1177,2020-02-29,99.26666666666667,213173.0,228766.35833333334,156492.2684015909
1174,2018-07-31,99.26666666666667,204730.0,225771.11666666667,155657.6463492709
1163,2018-03-31,99.3,58242.0,225043.36666666667,154903.2066694756
1232,2020-02-29,99.3,222090.0,222498.28333333333,155768.7779804274
1246,2020-09-30,99.3,187637.0,222684.76666666666,155684.62441969468
1195,2019-07-31,99.33333333333333,249410.0,219964.10833333334,155677.89145447355
1164,2019-08-31,99.33333333333333,377898.0,222004.9,155121.25253368786
1270,2021-11-30,99.33333333333333,98458.0,226030.04166666666,157097.46917995258
1150,2017-10-31,99.36666666666666,482556.0,227549.14166666666,156666.50962561808
1189,2019-03-31,99.36666666666666,267171.0,228261.025,156154.1734713228
1237,2020-05-31,99.36666666666666,91226.0,227340.0,154696.1654324237
1180,2019-01-31,99.4,394051.0,230510.075,155738.80016837514
1240,2020-09-30,99.4,302281.0,230642.55,155988.33531496392
1147,2017-03-31,99.43333333333334,51561.0,229664.91666666666,156306.9352217936
1235,2020-03-31,99.43333333333334,395234.0,230280.96666666667,156414.21946347665
1262,2021-06-30,99.46666666666667,207144.0,232237.35,155683.19843759257
1153,2017-03-31,99.46666666666667,59626.0,231780.25,155812.09167332825
1264,2021-06-30,99.46666666666667,25609.0,233074.43333333332,156750.6823366454
1263,2021-06-30,99.46666666666667,148239.0,231678.25,157066.72660820294
1265,2021-06-30,99.46666666666667,193701.0,232186.85,157016.60713438597
1131,2017-02-28,99.5,161819.0,232401.28333333333,156969.99601830367
1184,2019-03-31,99.5,212855.0,232503.99166666667,156983.50641322113
1233,2020-02-29,99.53333333333333,156258.0,229052.625,155829.25255834288
1123,2017-02-28,99.53333333333333,45192.0,230382.75833333333,154556.3942789302
1151,2017-10-31,99.53333333333333,79219.0,230943.35,154137.52541263355
1259,2021-09-30,99.56666666666666,505791.0,232963.94166666668,153254.6904918504
1213,2019-06-30,99.56666666666666,336007.0,229616.425,151537.74557696492
1219,2019-12-31,99.56666666666666,535733.0,228737.025,152110.28133923165
1135,2017-01-31,99.56666666666666,66165.0,225884.225,148582.6571209905
1247,2020-12-31,99.6,235547.0,227633.95833333334,147216.63975177862
1161,2017-12-31,99.6,410845.0,226109.45,147295.18034935408
1241,2020-08-31,99.6,351570.0,228221.50833333333,147894.9087605589
1168,2018-09-30,99.6,149203.0,226886.54166666666,147844.3370259873
1133,2017-02-28,99.66666666666667,55746.0,228752.06666666668,147086.57983580226
1188,2019-05-31,99.66666666666667,65407.0,229391.55,146622.7681622486
1191,2019-05-31,99.66666666666667,48879.0,228333.69166666668,146135.07699740873
1034,2018-07-31,99.66666666666667,458218.0,232177.83333333334,148442.0108333813
1183,2019-01-31,99.66666666666667,113836.0,234436.3,147116.74616066262
1214,2019-07-31,99.7,444602.0,234001.48333333334,147332.81112627106
1216,2019-09-30,99.7,114857.0,229071.19166666668,143613.09469211713
1254,2021-04-30,99.73333333333333,211759.0,229427.61666666667,143654.761307702
1228,2020-02-29,99.8,220003.0,228039.68333333332,144845.6504335298
1253,2021-03-31,99.83333333333333,301179.0,227720.825,144409.16609736206
1257,2021-04-30,99.83333333333333,209689.0,227276.925,144875.66947107372
1200,2018-12-31,99.83333333333333,261538.0,224492.6,142946.16036024832
1215,2020-03-31,99.83333333333333,227411.0,221509.15833333333,142829.77605468637
1179,2019-01-31,99.83333333333333,210520.0,220730.825,142912.404965076
1260,2021-09-30,99.86666666666666,90785.0,219709.98333333334,142561.30902300475
1227,2020-02-29,99.9,510222.0,217895.8,143017.2897229239
1186,2019-01-31,99.9,615823.0,218761.36666666667,143214.3701319857
1127,2017-03-31,99.9,8546.0,217828.09166666667,143495.83687217892
1139,2017-02-28,99.9,147979.0,217065.63333333333,144022.29264744904
1202,2019-04-30,99.9,8868.0,217198.46666666667,143939.8953496194
1221,2020-02-29,99.93333333333334,288034.0,214196.65833333333,143751.6616262019
1250,2021-02-28,99.93333333333334,160012.0,216466.1,146240.62137751156
1145,2017-09-30,99.93333333333334,35460.0,218012.75833333333,146755.7938122448
1141,2017-02-28,99.96666666666667,86098.0,221700.76666666666,148772.08784240115
1173,2018-12-31,99.96666666666667,140816.0,222099.40833333333,149010.71673938358
1251,2021-05-31,99.96666666666667,561040.0,221802.93333333332,149217.7530936411
1137,2017-02-28,100.0,90713.0,221602.69166666668,149315.95005446955
1193,2019-06-30,100.0,90682.0,223043.36666666667,150237.13132647652
1156,2018-04-30,100.0,341376.0,222277.70833333334,150521.71013552928
1158,2017-09-30,100.03333333333333,18677.0,221145.925,151163.98855665216
1245,2020-09-30,100.03333333333333,164092.0,221137.14166666666,151173.5638948174
1154,2017-05-31,100.03333333333333,58467.0,219592.725,152107.54487521568
1197,2019-02-28,100.03333333333333,301399.0,222288.80833333332,154386.56180332
1224,2020-03-31,100.06666666666666,541532.0,224059.11666666667,155910.62227799726
1194,2019-07-31,100.06666666666666,273800.0,219965.09166666667,158269.4580153964
1231,2020-03-31,100.06666666666666,158989.0,221324.425,157917.20162925415
1204,2019-04-30,100.1,416531.0,219034.35,156078.95931472385
1092,2017-07-31,100.1,469755.0,218310.45833333334,156055.26827452364
1252,2021-05-31,100.1,529669.0,222516.10833333334,159366.9273946871
1187,2019-02-28,100.13333333333334,121033.0,221714.55,158737.5688072015
1159,2018-01-31,100.13333333333334,293939.0,220804.35,158584.79058997022
1132,2017-03-31,100.13333333333334,290819.0,222248.74166666667,157817.8445133245
1130,2017-01-31,100.2,161031.0,221261.64166666666,157095.57189217978
1155,2017-09-30,100.2,422475.0,219495.14166666666,158441.7184515193
1176,2018-12-31,100.2,113383.0,219857.15,158122.68513785172
1166,2018-08-31,100.2,247102.0,223278.59166666667,158326.08061242584
1242,2020-08-31,100.23333333333333,211319.0,223715.94166666668,158189.48163968915
1181,2019-04-30,100.23333333333333,259092.0,223312.00833333333,158328.59310352878
1129,2017-06-30,100.23333333333333,75568.0,223169.14166666666,158392.2692388856
1226,2020-04-30,100.26666666666667,162253.0,223806.74166666667,158504.35920313012
1172,2019-01-31,100.26666666666667,149933.0,224727.84166666667,158429.66552942237
1223,2020-03-31,100.26666666666667,286596.0,228591.78333333333,159663.62520267483
1157,2017-12-31,100.3,107952.0,228305.48333333334,159964.242685932
1163,2018-04-30,100.3,78391.0,224600.24166666667,158626.7165125817
1261,2021-08-31,100.3,240504.0,223057.71666666667,158434.14272194201
1177,2020-03-31,100.3,217240.0,219206.73333333334,156373.0622223196
1174,2018-08-31,100.3,127878.0,219268.36666666667,156313.6812810892
1180,2019-02-28,100.33333333333333,395450.0,218033.86666666667,156768.35169288176
1232,2020-03-31,100.33333333333333,153011.0,217487.38333333333,156203.86148522014
1164,2019-09-30,100.33333333333333,280351.0,214571.825,156943.5644742297
1246,2020-10-31,100.33333333333333,161816.0,214496.34166666667,156977.44296621092
1195,2019-08-31,100.36666666666666,232312.0,218971.175,160037.84483849112
1150,2017-11-30,100.36666666666666,548558.0,220866.86666666667,159550.10543315217
1189,2019-04-30,100.36666666666666,282821.0,222867.325,158879.08804222406
1270,2021-12-31,100.36666666666666,135582.0,220651.60833333334,157416.60529918995
1237,2020-06-30,100.36666666666666,44558.0,221902.325,157156.81738438612
1240,2020-10-31,100.43333333333334,267286.0,222204.46666666667,157622.72860911826
1147,2017-04-30,100.43333333333334,22718.0,222754.21666666667,157360.00510173012
1235,2020-04-30,100.43333333333334,405079.0,224695.70833333334,158655.11329424594
1153,2017-04-30,100.46666666666667,50124.0,226200.05833333332,159464.02618426425
1262,2021-07-31,100.5,157723.0,225817.08333333334,159337.57655539896
1264,2021-07-31,100.5,49522.0,225119.83333333334,159591.6094880843
1263,2021-07-31,100.5,159379.0,224012.575,159797.6157028435
1265,2021-07-31,100.5,207652.0,223980.375,159797.31445614476
1135,2017-02-28,100.5,74362.0,224222.45833333334,159798.7559340882
1184,2019-04-30,100.5,302577.0,226703.71666666667,160020.9028601825
1131,2017-03-31,100.53333333333333,119424.0,224144.78333333333,157890.03770357615
1151,2017-11-30,100.53333333333333,73265.0,221396.54166666666,153833.22101286033
1233,2020-03-31,100.56666666666666,136534.0,222088.93333333332,153052.14746756246
1123,2017-03-31,100.56666666666666,44534.0,222785.94166666668,152902.18991530413
1259,2021-10-31,100.6,509194.0,223937.60833333334,151793.85741207906
1213,2019-07-31,100.6,358429.0,222916.55833333332,151771.17365467522
1219,2020-01-31,100.6,521249.0,223747.56666666668,151696.83962422787
1241,2020-09-30,100.6,334203.0,224318.01666666666,151110.41745757105
1183,2019-02-28,100.6,100900.0,224512.7,150945.80462779605
1247,2021-01-31,100.63333333333334,137099.0,223846.65,151493.56399467684
1161,2018-01-31,100.63333333333334,403734.0,220437.275,148413.61798278106
1168,2018-10-31,100.63333333333334,121294.0,221268.59166666667,147959.5759565268
1188,2019-06-30,100.66666666666667,68916.0,223614.3,148103.1178342596
1191,2019-06-30,100.66666666666667,57188.0,222647.73333333334,147706.06474253724
1133,2017-03-31,100.7,36760.0,225834.09166666667,147392.86384171425
1034,2018-08-31,100.7,511167.0,228875.89166666666,149853.90008152477
1214,2019-08-31,100.73333333333333,461847.0,229861.85,149110.66057389733
1216,2019-10-31,100.73333333333333,-113385.0,228785.69166666668,149056.025161586
1254,2021-05-31,100.76666666666667,261578.0,224614.39166666666,147223.04565512613
1179,2019-02-28,100.76666666666667,207747.0,224536.86666666667,147199.37524500527
1253,2021-04-30,100.83333333333333,180304.0,225941.3,147372.60812850646
1186,2019-02-28,100.83333333333333,595904.0,222743.81666666668,147365.18132559597
1215,2020-04-30,100.83333333333333,297864.0,221980.45833333334,146308.36424247647
1228,2020-03-31,100.83333333333333,193057.0,218079.85,144261.53661358164
1257,2021-05-31,100.86666666666666,224888.0,218750.55,143993.39909222207
1200,2019-01-31,100.86666666666666,276782.0,217019.725,144329.92174793166
1127,2017-04-30,100.9,-4836.0,215358.73333333334,144620.1001951876
1260,2021-10-31,100.9,103067.0,215356.73333333334,144620.85948279293
1227,2020-03-31,100.93333333333334,436182.0,212830.94166666668,143616.4350288348
1138,2017-01-31,100.93333333333334,200721.0,212399.15833333333,143995.3278394121
1139,2017-03-31,100.93333333333334,145229.0,212315.40833333333,143977.89606277685
1202,2019-05-31,100.93333333333334,144675.0,211274.85833333334,144435.64283711166
1221,2020-03-31,100.96666666666667,289367.0,210299.34166666667,144505.27340925645
1250,2021-03-31,100.96666666666667,266790.0,213187.15833333333,145250.86670077965
1251,2021-06-30,100.96666666666667,508865.0,211965.5,146295.59880304962
1145,2017-10-31,100.96666666666667,44863.0,215843.275,150737.25459556366
1141,2017-03-31,101.0,61162.0,214197.91666666666,151035.75969350664
1173,2019-01-31,101.0,150904.0,216584.08333333334,151603.93758653133
1137,2017-03-31,101.03333333333333,73615.0,218801.85833333334,151511.92603580948
1154,2017-06-30,101.03333333333333,73561.0,220225.18333333332,152516.43768972167
1193,2019-07-31,101.03333333333333,87407.0,219303.49166666667,152868.42286261782
1156,2018-05-31,101.03333333333333,345267.0,218854.89166666666,153217.55773062614
1158,2017-10-31,101.06666666666666,1703.0,215662.825,153497.40722835116
1245,2020-10-31,101.06666666666666,140145.0,215175.95,153790.1803691116
1224,2020-04-30,101.06666666666666,592726.0,213527.175,154145.74479502995
1159,2018-02-28,101.06666666666666,292890.0,216180.325,155977.28802876867
1197,2019-03-31,101.06666666666666,288934.0,218219.14166666666,157778.5125095279
1231,2020-04-30,101.06666666666666,192332.0,213212.63333333333,156736.68969630837
1194,2019-08-31,101.1,263922.0,213137.0,156705.00450503925
1252,2021-06-30,101.1,480859.0,213799.50833333333,156542.33708784435
1130,2017-02-28,101.13333333333334,180827.0,215000.69166666668,155783.97693837472
1204,2019-05-31,101.13333333333334,444738.0,214949.525,155767.66718978388
1092,2017-08-31,101.13333333333334,400525.0,216483.15833333333,154761.84834157536
1132,2017-04-30,101.13333333333334,255222.0,214894.93333333332,153784.99704800316
1187,2019-03-31,101.16666666666667,126019.0,218826.75,155558.15879973595
1172,2019-02-28,101.2,128667.0,219274.88333333333,155458.07833863952
1166,2018-09-30,101.2,223547.0,221035.11666666667,154713.9082063202
1242,2020-09-30,101.23333333333333,239570.0,220289.95,155227.85359316264
1155,2017-10-31,101.23333333333333,388536.0,222749.7,157350.04317290254
1176,2019-01-31,101.23333333333333,203150.0,222961.13333333333,157165.91572308078
1181,2019-05-31,101.26666666666667,286034.0,220511.4,158202.13350383862
1129,2017-07-31,101.26666666666667,91633.0,220609.9,158142.3338356884
1223,2020-04-30,101.26666666666667,231620.0,220709.55,158052.44938113305
1226,2020-05-31,101.3,147068.0,222152.825,158068.09648257488
1261,2021-09-30,101.3,165508.0,225032.18333333332,157952.38439010893
1177,2020-04-30,101.3,259733.0,221080.20833333334,156710.73273878745
1174,2018-09-30,101.3,103914.0,218612.45,156861.2435135031
1157,2018-01-31,101.33333333333333,109460.0,218747.5,157130.73339652905
1163,2018-05-31,101.33333333333333,60890.0,216724.54166666666,157194.47156335454
1232,2020-04-30,101.33333333333333,151915.0,218489.525,157072.05126203457
1246,2020-11-30,101.33333333333333,190471.0,217528.63333333333,157924.5268756238
1180,2019-03-31,101.36666666666666,372167.0,215446.84166666667,157093.67409849653
1195,2019-09-30,101.36666666666666,225388.0,215025.54166666666,157415.760120669
1164,2019-10-31,101.36666666666666,401040.0,215278.075,157203.559497792
1150,2017-12-31,101.4,529108.0,217589.2,156898.19156927065
1189,2019-05-31,101.4,176782.0,221685.15,158544.8717921016
